,TITLE,CATEGORY
20728,  eek!  I totally forgot and I'm so sleepy  There's no way. I think I wil do it tomorrow. Off schedue but still good ,#neutral
20729,my room smells like playdough ,#neutral
20730,"We have some beautiful flowers in the garden and now also in the house. Cocoa has been trying flower arranging, all over the floor ",#neutral
20731,  me too.  sold out tho ,#neutral
20732,I need a update for my phone  ubertwitter doesn't work,#neutral
20733,"  Oh, that's not cool.  ",#neutral
20734,"I loved that song, but now I can't even listen to it anymore! I feel like a random Number Eight ",#neutral
20735,The hardest part is always saying goodbye. ,#neutral
20736,17hours til i hve to wke up 4 skwl i think i mite cry :'(! OMG i gt a reply frm my sister hvent sn he since february ,#neutral
20737,http://twitpic.com/4hfkx - he says this one is better b/c you can't see my face  too bad we look just alike! lol,#neutral
20738,so annoyed. did all my italian assignment then realised i couldve just used freetranslation.com ,#neutral
20739,  why didn't you pick me up!!! ,#neutral
20740," _Is_My_Name hmm...of course, but i'm not sure if i can buy it ",#neutral
20741,Fuel Leak Again Postpones Launch of Space Shuttle Endeavour ,#neutral
20742,  my heart has just sighed a sigh of relief. the movie made me cringe  and &quot;masochistic lion&quot; from your mouth: DNW!,#neutral
20743,"DJ EU SUMMIT: EU Backs Plan To Disburse Latvia Aid Money - Draft , it kÄ? iedos naudu, bet jÄgas nekÄ?das ",#neutral
20744,#dontyouhate when joining in with the trending topics ebbs your flow of creativity ,#neutral
20745,Getting one of the lil GEM's ears REpierced after work today- definitely dreading it ,#neutral
20746,Looking out of the window and it looks like autumn ,#neutral
20747,  Congrats on booking the film!  Can't wait to hear more about it.  Miss u &amp; your music though.  ,#neutral
20748,"I MAY CRY MY 6YR OLD IS COMPLETING HIS FIRST FULL YEAR OF SCHOOL,  IT IS BITTER SWEET FOR MOMMA",#neutral
20749,  On the plus side I got 82%. On the negative side I am not in the 18-29 demographic ,#neutral
20750,Don't want to get up early tomorrow. ,#neutral
20751,has stayed up way too late ,#neutral
20752,Definitely getting a shiner. Hopefully nose not broken. ,#neutral
20753,work tomorrow...sleep time ,#neutral
20754,  I'm not excited as I live in Wales ,#neutral
20755,"  I'm sorry, we dont  its hard to apply something like that with so many hackers, spammers, etc out there.",#neutral
20756,  I wish I had the day off. Some people have all the luck.  ,#neutral
20757,  wow i love that. can't w8 to see u hir in the philippines on may 16. oh pls reply. ,#neutral
20758,I am so very confused. ,#neutral
20759,Just got some bad news. ,#neutral
20760,    wowwwwwww talk bout bein left out ,#neutral
20761, turns out the hot guy is 12. hes playing with the 11 year old i came with...theyre playing animal trivia! life is cruel!     ,#neutral
20762,is rained off work...no roofing for me today ,#neutral
20763,Well having now seen the result at Spurs I can safely say that we are down ,#neutral
20764,sun burn  :L ohh well least its sunny:L,#neutral
20765,  andrew lloyd playin bass on a beat.  im sad! lol,#neutral
20766,  The storm? ,#neutral
20767,"Starting to hate SC, still not in GA ",#neutral
20768,Auntie D hope you catch it before it gets worse. wont be seeing you for a while ill miss you ,#neutral
20769,Well ambers gone downstairs.....o can hear the tv on......suppose that's my cue to get up ,#neutral
20770, _ay somebody broke into it ,#neutral
20771,im going wake boarding by myself  byeee love you guys,#neutral
20772,Really wishes her and the hubby could have a dinner/movie date. ,#neutral
20773,SOME NICE MATT ASS SHOTS! OH NO 2 MORE SONGS LEFT ,#neutral
20774,2 weeks holiday soon over ,#neutral
20775,  Yeah its pretty messed up...nah thats all i bought! Nothing else!  hahaha what u doing for the rest of the night??,#neutral
20776, _xo is you okies judy  ?,#neutral
20777,"Capital FM Ball!? If anyone knows of anybody who has ANY spare tickets, could they pleeease let me know? I'm desperate to go ",#neutral
20778,Going to fall asleep texting. Today was a good day overall. Don't have my itouch with me  it's in the living room &amp; it's too far to get.,#neutral
20779, i wish he wasnt so down on himself idk how to make him cheer up boys state is depressing the crap out of him &amp; me..missing him like crazy,#neutral
20780,"Enjoying my PSP, which unfortunately has a stuck pixel  God of War is insane.",#neutral
20781,Another series of screwed up dreams AND it's raining? No wonder I dislike mornings. ,#neutral
20782,"Looking forward to silverstone (just TV, not going  ) this w/end. Family going out on Sun and leaving me to watch #f1 in peace!",#neutral
20783,  ha I have an all day training class also  ,#neutral
20784,in del rio chillin...i got my wisdom teeth pulled out in Acuna today...not as bad as i thought but still.... ,#neutral
20785,  is very American. Anyone tried changing the locale to countries Other than united states? Results become pathetic ,#neutral
20786,Gotta do some laundry tonight.  ,#neutral
20787,"  I was so happy and warm. Collapsing, but happy. I didn't go back today cos I got up late ",#neutral
20788,Ac is broken at my house ,#neutral
20789,plans for today ruined due to no sunshine  went out and bought glamour magazine for free sample of benefit bad lash mascara lol.,#neutral
20790,"Wrote exactly three lines of dialogue tonight, then gave up. ",#neutral
20791,  nvm ur sister just twittered that ur headed to the Bahamas! i cant believe u didnt invite me ,#neutral
20792,Fell asleep early and now can`t get back to sleep. And almost making myself sick worrying about things that really shouldn`t matter.   ...,#neutral
20793,  wow josh is stupid  so r u not going @ all now??,#neutral
20794,What to do to those people who add themselves here to show &quot;adult&quot; links and to sell themselves - other than block them of course? ,#neutral
20795,Finally left work. Geez and tomorrow is Monday ,#neutral
20796,â¢ Scary and sad. ,#neutral
20797,"  aw, that sucks  I think dry cleaning might be the only option?",#neutral
20798,waiting on the damn ashland bus ,#neutral
20799,&quot;Is gon' rainn!!!!!!!!!!!&quot; ALL WEEK! wtf! ,#neutral
20800,Wooo 30 minutes to go until MTV Movie Awards..ahhh!! couldnt here Jacob talk about New Moon stupid audio cut them off!! So not fair! ,#neutral
20801,Getting prepped for my Visa renewal tomorrow. Always a nerve racking experience not knowing if I'll be allowed to keep working in the US ,#neutral
20802,"I have a feeling that NYC is bad for RPattz health, sanity and well-being ",#neutral
20803,still sickk what the heck ,#neutral
20804,  sorry to hear ,#neutral
20805,ohh sleeping in 1 hour gotta stay up ,#neutral
20806,"  :ohh,  poor chickie!   And yes, what we do for them! lol  Have a goodnights sleep, I'm now off to bed!",#neutral
20807,wants an Access Virus TI but they're like 2 grand  ,#neutral
20808,  #greenwithenvy ,#neutral
20809,  I listening Your album on youtube. So awesome. But i can't buy it ,#neutral
20810,"nukes, riots, pirates, joblessness, pandemics.  something little can make a difference: http://www.teamhydro.org #rabbleforacause",#neutral
20811,MY PICTURES GONE!!! ,#neutral
20812,"One year ago today, I lost the best cat I ever had. I miss Abby. Fucking cancer couldn't even leave a little cat alone. ",#neutral
20813,hammy passed away last night. RIP my buck tooth friend. i'm gonna miss you gnawing on your cage grills in the middle of the night ,#neutral
20814,"prom tonight, what a load of shit it will be ",#neutral
20815,   Hey Britney! Come To Italy pleaseeeeeeeeee ,#neutral
20816,  yeah already going to a party in Nh that night...you suck sorry ,#neutral
20817,  100% agree!!! iPhone with 3.0 ROCKS!!! 3G[S] here only in August... ,#neutral
20818,"Today, again to the Physiotherapist.. We'll see what happens ",#neutral
20819,revising for maths exam on monday ,#neutral
20820,Where is everyone - at work and the phone is dead ,#neutral
20821,  I know!  I love it dearly! I'm gonna turn the house upside down looking for it!,#neutral
20822,"&quot;danna peÃ±a: i've been with you for two years. what will i do without you?&quot;.. threesome aint complete either.  oh life. i'm C, btw.",#neutral
20823,  They are  I heard their announcing it on Monday.,#neutral
20824,I wanna see my BFFS  I miss u A,#neutral
20825,ben told me he had chicken in his salad and to try it but it was prawns  I don't like seafood ,#neutral
20826,"  Great gig in rio. We were waiting at the hotel just for a simple &quot;hi&quot;, we thought you guys would show up like everywhere else ",#neutral
20827, _diverter u r not following me so I cannot DM back at you ,#neutral
20828,"  sorry to hear that boss, I guess my plans to move to MIA are dashed now ",#neutral
20829,  yes but was in a very bad mood ,#neutral
20830,  I double-checked IMDb to spell his last name and I couldn't believe how little work he's had since Alias. ,#neutral
20831,  who won?! I started watching Chuck and then fell asleep ,#neutral
20832, have too cook to day,#neutral
20833,Driving test tomorrow. Very nervous!! ,#neutral
20834,listening to music. got my english exam on wednesday...not looking forward to it ,#neutral
20835,"Have major writers block reviewing new Placebo album. Thoughts are there, but they're lacking structure and articulation ",#neutral
20836,had a never ending stomach-ache really painfull. ,#neutral
20837,"dammit, seeing hayley's bright red hair made me miss mine &amp; want something punky again ",#neutral
20838,  I was gonna pause you for &quot;great end of the stick&quot;....but I sense pain...so I won't  but I hear you...LOL,#neutral
20839,H1N1 patient took the train from Serangoon to Kovan on the North-East line. MY line  I hope they thoroughly disinfected all the trains...,#neutral
20840,Banned from Sims Forums for the rest of the week. Aww    It feels weird. I was only sticking up for Chanel :'(,#neutral
20841,wanted more of a lie-in and a nice relaxing brunch but have to be far away in an hour ,#neutral
20842,I can't shift chords on time. ,#neutral
20843,Good News: It's unbelievably gorgeous today. Bad News: At the office with  _o_r_a.  Good News: We are working on  exciting stuff!,#neutral
20844,Holidays and I feel poorly  No sympathy forthcoming eitha!!,#neutral
20845,  unfortunately - RIGGS has been inconsistent throughout his career ,#neutral
20846, _Merav yeah i have been watching JONAs but i've never been to a jb concert before. No concert in greece ,#neutral
20847,"Really want to get to work, but feeling really lazy.  #pyggy",#neutral
20848,  theres an hourly limit  i got put in right when   got out,#neutral
20849,  mines always a mess no matter what i do ,#neutral
20850,  because we're actually quite good? ,#neutral
20851,donuts sound like magic right about now! i need money and a car! ,#neutral
20852," _Wheeler Also, if you were watching, why didn't you liveblog with gamer and I ",#neutral
20853,foot got sunburnt on the beach yesterday now its really painful ouch ,#neutral
20854,My chaostick ,#neutral
20855,  sad sad sad face  i missed it,#neutral
20856,    stickcam confuses me  lol,#neutral
20857,   bad day.....damn you  . What kind of ticket sale was that.....,#neutral
